DATE,STORE_ID,PRODUCT_ID,CATEGORY,SALES_UNITS,SALES_VALUE,PROMOTIONAL_DISCOUNT,WEATHER_IMPACT
2026-11-14,STORE-45,PROD-134,Grocery,21.0,466.9,20,Rain
2026-11-15,STORE-19,PROD-74,Clothing,10.0,474.18,5,Extreme Heat
2026-11-16,STORE-2,PROD-183,Grocery,19.0,190.82,0,Extreme Heat
2026-11-17,STORE-43,PROD-153,Electronics,25.0,76.4,5,Rain
2026-11-18,STORE-26,PROD-15,Furniture,4.0,264.02,10,Rain
2026-11-19,STORE-18,PROD-199,Electronics,29.0,65.18,0,Snow
2026-11-20,STORE-1,PROD-45,Electronics,19.0,467.65,0,None
2026-11-21,STORE-37,PROD-164,Electronics,43.0,99.95,20,None
2026-11-22,STORE-44,PROD-127,Electronics,,133.86,10,Snow
2026-11-23,STORE-50,PROD-113,Furniture,10.0,209.25,20,Snow
2026-11-24,STORE-48,PROD-3,Furniture,43.0,197.75,15,None
2026-11-25,STORE-4,PROD-52,Grocery,25.0,399.38,5,Rain
2026-11-26,STORE-39,PROD-169,Clothing,20.0,233.6,5,None
2026-11-27,STORE-48,PROD-133,Furniture,48.0,93.68,20,Extreme Heat
2026-11-28,STORE-32,PROD-74,Furniture,19.0,140.93,5,Extreme Heat
2026-11-29,STORE-19,PROD-50,Clothing,23.0,259.47,5,Snow
2026-11-30,STORE-50,PROD-9,Furniture,24.0,82.25,15,None
2026-12-01,STORE-15,PROD-154,Electronics,11.0,309.71,10,None
2026-12-02,STORE-39,PROD-131,Electronics,46.0,287.22,0,Extreme Heat
2026-12-03,STORE-23,PROD-133,Clothing,34.0,360.2,20,None
2026-12-04,STORE-15,PROD-179,Grocery,28.0,469.48,20,Snow
2026-12-05,STORE-41,PROD-60,Grocery,5.0,,15,Snow
2026-12-06,STORE-13,PROD-158,Clothing,5.0,473.58,15,Extreme Heat
2026-12-07,STORE-40,PROD-44,Clothing,21.0,129.91,0,None
2026-12-08,STORE-17,PROD-173,Electronics,12.0,74.47,10,None
2026-12-09,STORE-44,PROD-10,Grocery,4.0,158.12,20,Extreme Heat
2026-12-10,STORE-49,PROD-93,Furniture,49.0,448.59,15,Rain
2026-12-11,STORE-47,PROD-62,Electronics,42.0,486.31,20,Rain
2026-12-12,STORE-50,PROD-168,Clothing,20.0,862.14,5,None
2026-12-13,STORE-43,PROD-1,Grocery,38.0,63.91,20,Snow
2026-12-14,STORE-44,PROD-41,Furniture,25.0,474.24,10,Rain
2026-12-15,STORE-9,PROD-23,Furniture,14.0,217.45,10,None
2026-12-16,STORE-41,PROD-71,Electronics,11.0,14.56,20,Rain
2026-12-17,STORE-7,PROD-200,Grocery,32.0,226.77,5,Extreme Heat
2026-12-18,STORE-41,PROD-103,Grocery,11.0,32.57,10,Rain
2026-12-19,STORE-42,PROD-91,Clothing,18.0,276.5,15,Rain
2026-12-20,STORE-3,PROD-172,Grocery,27.0,175.89,20,Extreme Heat
2026-12-21,STORE-20,PROD-102,Grocery,18.0,241.98,5,Snow
2026-12-22,STORE-29,PROD-104,Electronics,23.0,310.45,15,None
2026-12-23,STORE-3,PROD-151,Grocery,11.0,435.71,20,Snow
2026-12-24,STORE-38,PROD-52,Furniture,21.0,334.33,5,Snow
2026-12-25,STORE-24,PROD-133,Electronics,44.0,222.68,15,Rain
2026-12-26,STORE-47,PROD-4,Electronics,5.0,411.52,10,None
2026-12-27,STORE-9,PROD-189,Clothing,23.0,453.74,20,Rain
2026-12-28,STORE-6,PROD-181,Grocery,41.0,68.68,20,Extreme Heat
2026-12-29,STORE-19,PROD-18,Clothing,25.0,270.65,10,Snow
2026-12-30,STORE-21,PROD-24,Furniture,41.0,149.41,0,Snow
2026-12-31,STORE-48,PROD-141,Electronics,10.0,33.06,15,Extreme Heat
2027-01-01,STORE-27,PROD-73,Electronics,22.0,337.59,10,None
2027-01-02,STORE-12,PROD-186,Electronics,19.0,432.76,20,Snow
2027-01-03,STORE-13,PROD-144,Furniture,1.0,89.82,15,Snow
2027-01-04,STORE-9,PROD-150,Furniture,7.0,408.08,15,None
2027-01-05,STORE-35,PROD-90,Clothing,4.0,428.16,0,Rain
2027-01-06,STORE-24,PROD-89,Clothing,1.0,458.03,20,Extreme Heat
2027-01-07,STORE-34,PROD-71,Clothing,15.0,139.99,5,None
2027-01-08,STORE-33,PROD-58,Grocery,40.0,452.94,0,Extreme Heat
2027-01-09,STORE-18,PROD-156,Electronics,12.0,167.12,0,Extreme Heat
2027-01-10,STORE-11,PROD-50,Electronics,22.0,280.65,5,Snow
2027-01-11,STORE-17,PROD-117,Clothing,22.0,34.75,5,None
2027-01-12,STORE-31,PROD-104,Electronics,47.0,31.5,0,Extreme Heat
2027-01-13,STORE-19,PROD-148,Clothing,17.0,362.98,15,Rain
2027-01-14,STORE-48,PROD-2,Grocery,29.0,227.8,10,Extreme Heat
2027-01-15,STORE-22,PROD-67,Grocery,46.0,135.58,10,Snow
2027-01-16,STORE-8,PROD-45,Furniture,14.0,103.3,0,Rain
2027-01-17,STORE-30,PROD-105,Grocery,20.0,338.28,15,Rain
2027-01-18,STORE-5,PROD-130,Clothing,48.0,10.2,5,None
2027-01-19,STORE-10,PROD-28,Grocery,33.0,404.89,0,Rain
2027-01-20,STORE-49,PROD-144,Furniture,43.0,48.83,20,None
2027-01-21,STORE-15,PROD-19,Electronics,15.0,103.83,15,None
2027-01-22,STORE-44,PROD-129,Clothing,12.0,199.26,20,Rain
2027-01-23,STORE-47,PROD-76,Electronics,40.0,247.58,20,None
2027-01-24,STORE-44,PROD-88,Furniture,20.0,183.95,0,None
2027-01-25,STORE-26,PROD-30,Furniture,30.0,167.15,15,Rain
2027-01-26,STORE-36,PROD-132,Furniture,38.0,482.32,20,Snow
2027-01-27,STORE-24,PROD-66,Electronics,3.0,324.37,15,Extreme Heat
2027-01-28,STORE-6,PROD-138,Electronics,28.0,21.48,10,None
2027-01-29,STORE-26,PROD-148,Electronics,26.0,220.79,20,None
2027-01-30,STORE-1,PROD-65,Electronics,,438.75,20,Rain
2027-01-31,STORE-17,PROD-178,Furniture,13.0,157.71,15,Extreme Heat
2027-02-01,STORE-35,PROD-114,Furniture,13.0,56.33,10,Extreme Heat
2027-02-02,STORE-8,PROD-97,Clothing,2.0,381.61,20,None
2027-02-03,STORE-30,PROD-145,Clothing,37.0,306.95,0,Rain
2027-02-04,STORE-24,PROD-124,Electronics,49.0,289.45,15,Snow
2027-02-05,STORE-44,PROD-198,Grocery,38.0,36.25,15,Extreme Heat
2027-02-06,STORE-48,PROD-63,Grocery,2.0,78.84,20,Snow
2027-02-07,STORE-44,PROD-194,Furniture,36.0,315.05,10,Rain
2027-02-08,STORE-17,PROD-87,Furniture,26.0,111.83,20,Snow
2027-02-09,STORE-38,PROD-199,Furniture,11.0,256.99,5,Rain
2027-02-10,STORE-25,PROD-118,Clothing,8.0,276.99,20,None
2027-02-11,STORE-41,PROD-175,Clothing,44.0,148.92,5,Snow
2027-02-12,STORE-24,PROD-118,Furniture,40.0,474.73,0,None
2027-02-13,STORE-7,PROD-151,Furniture,43.0,422.81,15,None
2027-02-14,STORE-44,PROD-8,Furniture,11.0,363.96,15,Rain
2027-02-15,STORE-15,PROD-124,Grocery,20.0,48.22,10,Snow
2027-02-16,STORE-31,PROD-30,Clothing,8.0,62.0,20,Extreme Heat
2027-02-17,STORE-2,PROD-67,Grocery,29.0,251.46,0,Snow
2027-02-18,STORE-40,PROD-18,Grocery,40.0,88.75,5,Extreme Heat
2027-02-19,STORE-36,PROD-98,Furniture,26.0,489.35,10,None
2027-02-20,STORE-21,PROD-163,Furniture,30.0,87.67,0,None
2027-02-21,STORE-40,PROD-57,Electronics,17.0,248.86,0,Rain
2027-02-22,STORE-15,PROD-174,Electronics,20.0,188.42,5,Extreme Heat
2027-02-23,STORE-42,PROD-180,Grocery,16.0,323.3,5,Snow
2027-02-24,STORE-5,PROD-59,Clothing,46.0,73.23,15,Rain
2027-02-25,STORE-41,PROD-81,Furniture,43.0,220.86,20,Rain
2027-02-26,STORE-30,PROD-106,Furniture,7.0,144.61,10,Rain
2027-02-27,STORE-45,PROD-91,Grocery,16.0,445.0,20,Snow
2027-02-28,STORE-20,PROD-133,Electronics,45.0,29.89,10,Rain
2027-03-01,STORE-42,PROD-138,Clothing,47.0,457.73,0,Snow
2027-03-02,STORE-27,PROD-3,Electronics,48.0,418.17,5,Rain
2027-03-03,STORE-8,PROD-180,Electronics,27.0,155.81,5,Extreme Heat
2027-03-04,STORE-9,PROD-68,Electronics,23.0,396.75,0,None
2027-03-05,STORE-3,PROD-64,Electronics,24.0,25.29,0,Extreme Heat
2027-03-06,STORE-3,PROD-74,Furniture,9.0,483.76,10,Extreme Heat
2027-03-07,STORE-20,PROD-24,Furniture,35.0,268.03,0,Rain
2027-03-08,STORE-32,PROD-103,Electronics,20.0,158.61,10,Extreme Heat
2027-03-09,STORE-8,PROD-173,Clothing,37.0,187.67,20,Extreme Heat
2027-03-10,STORE-7,PROD-192,Grocery,42.0,42.54,5,Extreme Heat
2027-03-11,STORE-16,PROD-88,Clothing,17.0,494.78,5,Rain
2027-03-12,STORE-35,PROD-20,Clothing,47.0,29.25,5,Snow
2027-03-13,STORE-9,PROD-142,Clothing,31.0,330.9,20,None
2027-03-14,STORE-25,PROD-46,Electronics,8.0,226.94,20,None
2027-03-15,STORE-30,PROD-122,Furniture,15.0,474.97,15,Snow
2027-03-16,STORE-24,PROD-81,Clothing,31.0,130.54,10,Snow
2027-03-17,STORE-43,PROD-91,Electronics,30.0,270.72,10,Extreme Heat
2027-03-18,STORE-48,PROD-56,Clothing,46.0,246.35,15,None
2027-03-19,STORE-45,PROD-147,Clothing,20.0,354.4,5,Snow
2027-03-20,STORE-35,PROD-69,Electronics,39.0,43.33,10,Extreme Heat
2027-03-21,STORE-27,PROD-47,Furniture,12.0,104.96,10,None
2027-03-22,STORE-38,PROD-192,Furniture,49.0,115.14,5,Rain
2027-03-23,STORE-48,PROD-175,Grocery,17.0,371.69,0,Rain
2027-03-24,STORE-47,PROD-49,Electronics,42.0,102.68,0,None
2027-03-25,STORE-10,PROD-128,Grocery,30.0,291.01,15,None
2027-03-26,STORE-27,PROD-189,Grocery,29.0,115.47,20,Rain
2027-03-27,STORE-42,PROD-52,Grocery,19.0,432.2,10,Rain
2027-03-28,STORE-7,PROD-61,Furniture,46.0,471.67,10,None
2027-03-29,STORE-32,PROD-189,Electronics,11.0,264.06,15,Extreme Heat
2027-03-30,STORE-40,PROD-62,Grocery,34.0,182.63,15,Snow
2027-03-31,STORE-27,PROD-68,Electronics,7.0,124.69,10,Snow
2027-04-01,STORE-18,PROD-53,Electronics,44.0,34.39,5,None
2027-04-02,STORE-3,PROD-59,Furniture,34.0,141.57,5,Snow
2027-04-03,STORE-45,PROD-52,Grocery,20.0,330.58,20,Rain
2027-04-04,STORE-24,PROD-64,Grocery,38.0,271.47,10,Rain
2027-04-05,STORE-14,PROD-159,Electronics,24.0,472.58,10,Snow
2027-04-06,STORE-29,PROD-92,Clothing,10.0,204.18,10,None
2027-04-07,STORE-29,PROD-40,Furniture,32.0,349.99,10,Rain
2027-04-08,STORE-16,PROD-200,Furniture,15.0,249.77,15,Extreme Heat
2027-04-09,STORE-24,PROD-28,Furniture,37.0,261.16,0,Extreme Heat
2027-04-10,STORE-7,PROD-31,Furniture,,141.21,10,Rain
2027-04-11,STORE-44,PROD-21,Grocery,3.0,232.93,0,Rain
2027-04-12,STORE-24,PROD-174,Grocery,37.0,240.68,5,Snow
2027-04-13,STORE-35,PROD-170,Clothing,40.0,356.25,20,None
2027-04-14,STORE-42,PROD-127,Furniture,8.0,470.91,5,Snow
2027-04-15,STORE-23,PROD-158,Furniture,40.0,171.37,10,None
2027-04-16,STORE-4,PROD-2,Electronics,44.0,30.68,5,Extreme Heat
2027-04-17,STORE-26,PROD-196,Grocery,23.0,253.18,15,Extreme Heat
2027-04-18,STORE-18,PROD-139,Furniture,40.0,276.79,0,None
2027-04-19,STORE-13,PROD-11,Clothing,11.0,92.54,10,Snow
2027-04-20,STORE-8,PROD-124,Clothing,46.0,382.63,15,Rain
2027-04-21,STORE-30,PROD-96,Grocery,8.0,492.62,0,None
2027-04-22,STORE-6,PROD-159,Clothing,29.0,946.86,15,Snow
2027-04-23,STORE-43,PROD-81,Clothing,30.0,106.58,5,Extreme Heat
2027-04-24,STORE-14,PROD-127,Grocery,10.0,438.93,10,Rain
2027-04-25,STORE-42,PROD-148,Furniture,39.0,355.2,5,Extreme Heat
2027-04-26,STORE-41,PROD-71,Furniture,28.0,232.38,20,None
2027-04-27,STORE-39,PROD-126,Clothing,49.0,274.9,10,Extreme Heat
2027-04-28,STORE-2,PROD-47,Clothing,36.0,426.3,5,Extreme Heat
2027-04-29,STORE-4,PROD-196,Furniture,13.0,245.27,10,None
2027-04-30,STORE-22,PROD-131,Grocery,32.0,192.87,0,Rain
2027-05-01,STORE-16,PROD-72,Clothing,36.0,251.69,10,None
2027-05-02,STORE-9,PROD-102,Electronics,37.0,293.77,10,Snow
2027-05-03,STORE-37,PROD-57,Grocery,26.0,102.65,0,None
2027-05-04,STORE-14,PROD-193,Clothing,22.0,451.44,5,None
2027-05-05,STORE-5,PROD-148,Clothing,4.0,340.35,10,Rain
2027-05-06,STORE-49,PROD-33,Electronics,31.0,320.3,15,Snow
2027-05-07,STORE-36,PROD-14,Electronics,18.0,58.75,10,Extreme Heat
2027-05-08,STORE-14,PROD-135,Furniture,38.0,306.05,5,Extreme Heat
2027-05-09,STORE-38,PROD-109,Grocery,24.0,69.27,0,Extreme Heat
2027-05-10,STORE-14,PROD-123,Grocery,23.0,48.56,5,Extreme Heat
2027-05-11,STORE-15,PROD-139,Furniture,22.0,268.38,20,Rain
2027-05-12,STORE-22,PROD-9,Grocery,2.0,207.36,10,Snow
2027-05-13,STORE-50,PROD-129,Grocery,31.0,298.52,10,Rain
2027-05-14,STORE-10,PROD-89,Grocery,11.0,53.72,0,None
2027-05-15,STORE-39,PROD-101,Grocery,28.0,221.18,10,Snow
2027-05-16,STORE-1,PROD-176,Grocery,46.0,95.65,15,Snow
2027-05-17,STORE-18,PROD-199,Electronics,32.0,493.68,15,Extreme Heat
2027-05-18,STORE-10,PROD-45,Grocery,5.0,284.96,5,Extreme Heat
2027-05-19,STORE-9,PROD-118,Electronics,38.0,346.84,0,Extreme Heat
2027-05-20,STORE-35,PROD-31,Grocery,10.0,169.45,20,Extreme Heat
2027-05-21,STORE-17,PROD-179,Furniture,40.0,56.42,5,None
2027-05-22,STORE-12,PROD-133,Clothing,46.0,488.18,0,Extreme Heat
2027-05-23,STORE-8,PROD-118,Electronics,24.0,150.27,0,Rain
2027-05-24,STORE-43,PROD-81,Grocery,35.0,217.67,5,Snow
2027-05-25,STORE-2,PROD-177,Furniture,44.0,328.43,5,None
2027-05-26,STORE-9,PROD-3,Clothing,48.0,22.1,10,None
2027-05-27,STORE-1,PROD-4,Electronics,23.0,407.03,20,Snow
2027-05-28,STORE-23,PROD-173,Clothing,17.0,272.92,15,Snow
2027-05-29,STORE-16,PROD-54,Furniture,1.0,146.33,10,Snow
2027-05-30,STORE-38,PROD-98,Electronics,31.0,40.19,0,None
2027-05-31,STORE-21,PROD-149,Clothing,31.0,89.62,20,Rain
2027-06-01,STORE-2,PROD-26,Grocery,42.0,448.57,20,Rain
2027-06-02,STORE-12,PROD-84,Electronics,42.0,346.15,5,Snow
2027-06-03,STORE-17,PROD-93,Clothing,34.0,132.45,20,None
2027-06-04,STORE-4,PROD-157,Furniture,9.0,42.14,20,Extreme Heat
2027-06-05,STORE-9,PROD-67,Furniture,22.0,348.4,0,None
2027-06-06,STORE-48,PROD-48,Electronics,13.0,290.48,10,Snow
2027-06-07,STORE-27,PROD-141,Clothing,25.0,208.21,20,None
2027-06-08,STORE-34,PROD-68,Electronics,48.0,188.17,5,None
2027-06-09,STORE-8,PROD-61,Electronics,18.0,116.24,10,None
2027-06-10,STORE-48,PROD-69,Clothing,12.0,338.11,5,Extreme Heat
2027-06-11,STORE-5,PROD-121,Clothing,40.0,485.63,20,Snow
2027-06-12,STORE-31,PROD-157,Grocery,17.0,96.1,10,Snow
2027-06-13,STORE-29,PROD-88,Clothing,,302.59,20,Snow
2027-06-14,STORE-50,PROD-94,Furniture,42.0,217.85,0,Rain
2027-06-15,STORE-24,PROD-48,Electronics,15.0,228.88,10,Rain
2027-06-16,STORE-33,PROD-128,Electronics,,134.53,5,Snow
2027-06-17,STORE-38,PROD-109,Furniture,39.0,414.32,0,None
2027-06-18,STORE-7,PROD-54,Clothing,13.0,247.78,15,None
2027-06-19,STORE-29,PROD-108,Furniture,17.0,276.27,5,Snow
2027-06-20,STORE-33,PROD-180,Furniture,32.0,159.33,20,Extreme Heat
2027-06-21,STORE-15,PROD-193,Grocery,9.0,99.09,5,Extreme Heat
2027-06-22,STORE-40,PROD-96,Furniture,40.0,52.1,15,None
2027-06-23,STORE-3,PROD-94,Electronics,20.0,359.92,5,None
2027-06-24,STORE-47,PROD-103,Furniture,26.0,106.15,0,Rain
2027-06-25,STORE-43,PROD-72,Electronics,27.0,348.14,5,Extreme Heat
2027-06-26,STORE-34,PROD-116,Electronics,21.0,201.28,10,None
2027-06-27,STORE-20,PROD-47,Electronics,18.0,213.73,15,None
2027-06-28,STORE-30,PROD-147,Clothing,6.5,239.9,5,Snow
2027-06-29,STORE-42,PROD-34,Grocery,16.0,190.18,15,Rain
2027-06-30,STORE-2,PROD-148,Electronics,9.0,59.3,0,Extreme Heat
2027-07-01,STORE-4,PROD-176,Electronics,12.0,161.72,10,Extreme Heat
2027-07-02,STORE-31,PROD-59,Clothing,44.0,335.23,20,Rain
2027-07-03,STORE-26,PROD-26,Electronics,38.0,336.23,5,None
2027-07-04,STORE-28,PROD-185,Furniture,19.0,150.25,0,Extreme Heat
2027-07-05,STORE-44,PROD-70,Furniture,7.0,235.45,15,Extreme Heat
2027-07-06,STORE-7,PROD-61,Grocery,35.0,104.79,15,Extreme Heat
2027-07-07,STORE-32,PROD-143,Electronics,48.0,113.08,0,Snow
2027-07-08,STORE-46,PROD-111,Clothing,18.0,21.29,5,Rain
2027-07-09,STORE-29,PROD-98,Furniture,16.0,449.41,20,Extreme Heat
2027-07-10,STORE-5,PROD-51,Clothing,39.0,113.25,5,Rain
2027-07-11,STORE-6,PROD-38,Clothing,4.0,121.49,10,None
2027-07-12,STORE-21,PROD-190,Furniture,25.0,147.0,5,Rain
2027-07-13,STORE-39,PROD-39,Clothing,32.0,144.86,10,Snow
2027-07-14,STORE-10,PROD-122,Furniture,40.0,323.24,15,Snow
2027-07-15,STORE-5,PROD-3,Clothing,13.0,46.82,10,Rain
2027-07-16,STORE-9,PROD-46,Furniture,45.0,75.76,20,Snow
2027-07-17,STORE-18,PROD-108,Electronics,17.0,325.93,0,Extreme Heat
2027-07-18,STORE-40,PROD-128,Grocery,49.0,176.43,10,Snow
2027-07-19,STORE-41,PROD-35,Furniture,37.0,356.89,5,None
2027-07-20,STORE-38,PROD-162,Furniture,6.0,283.14,10,Rain
2027-07-21,STORE-36,PROD-133,Grocery,19.0,135.45,15,Rain
2027-07-22,STORE-46,PROD-137,Furniture,13.0,328.91,10,None
2027-07-23,STORE-21,PROD-185,Furniture,,66.97,20,None
2027-07-24,STORE-25,PROD-81,Clothing,14.0,272.84,10,None
2027-07-25,STORE-39,PROD-125,Grocery,31.0,224.2,20,None
2027-07-26,STORE-34,PROD-77,Electronics,4.0,282.52,5,Extreme Heat
2027-07-27,STORE-19,PROD-65,Furniture,39.0,305.96,15,Snow
2027-07-28,STORE-30,PROD-144,Grocery,8.0,436.95,0,Snow
2027-07-29,STORE-33,PROD-146,Clothing,25.0,499.46,5,Extreme Heat
2027-07-30,STORE-39,PROD-13,Electronics,13.0,307.8,5,None
2027-07-31,STORE-28,PROD-102,Grocery,32.0,208.31,0,Rain
2027-08-01,STORE-7,PROD-26,Electronics,38.0,120.35,10,Rain
2027-08-02,STORE-45,PROD-177,Electronics,38.0,135.98,10,Rain
2027-08-03,STORE-8,PROD-42,Electronics,28.0,244.93,10,None
2027-08-04,STORE-42,PROD-16,Furniture,30.0,189.97,15,Extreme Heat
2027-08-05,STORE-42,PROD-56,Furniture,3.0,457.77,5,Extreme Heat
2027-08-06,STORE-50,PROD-66,Clothing,28.0,190.46,20,Extreme Heat
2027-08-07,STORE-36,PROD-122,Clothing,3.0,192.99,0,Snow
2027-08-08,STORE-47,PROD-162,Grocery,45.0,197.93,5,Snow
2027-08-09,STORE-14,PROD-25,Clothing,34.0,419.94,10,Snow
2027-08-10,STORE-28,PROD-116,Electronics,16.0,328.89,0,Snow
2027-08-11,STORE-29,PROD-191,Electronics,22.0,310.94,20,Rain
2027-08-12,STORE-15,PROD-86,Furniture,32.0,173.73,5,Rain
2027-08-13,STORE-27,PROD-67,Electronics,38.0,410.77,5,Extreme Heat
2027-08-14,STORE-22,PROD-93,Grocery,8.0,28.8,15,Snow
2027-08-15,STORE-30,PROD-93,Electronics,8.0,436.69,5,Extreme Heat
2027-08-16,STORE-26,PROD-144,Electronics,6.0,261.25,5,None
2027-08-17,STORE-27,PROD-143,Grocery,14.0,205.14,20,Snow
2027-08-18,STORE-47,PROD-66,Clothing,32.0,253.61,20,Snow
2027-08-19,STORE-7,PROD-89,Clothing,35.0,337.03,0,Extreme Heat
2027-08-20,STORE-21,PROD-6,Grocery,10.0,16.26,10,Extreme Heat
2027-08-21,STORE-28,PROD-106,Furniture,3.0,437.06,20,None
2027-08-22,STORE-21,PROD-32,Electronics,12.0,228.9,0,Extreme Heat
2027-08-23,STORE-43,PROD-90,Grocery,49.0,178.05,5,Snow
2027-08-24,STORE-17,PROD-174,Electronics,31.0,77.74,0,Rain
2027-08-25,STORE-24,PROD-156,Furniture,29.0,225.34,0,None
2027-08-26,STORE-10,PROD-51,Electronics,5.0,253.2,0,None
2027-08-27,STORE-44,PROD-148,Grocery,25.0,207.79,0,Snow
2027-08-28,STORE-31,PROD-148,Electronics,41.0,342.54,20,Rain
2027-08-29,STORE-5,PROD-167,Clothing,31.0,216.24,10,Extreme Heat
2027-08-30,STORE-6,PROD-167,Furniture,21.0,481.09,0,Extreme Heat
2027-08-31,STORE-6,PROD-138,Furniture,20.0,303.65,15,Rain
2027-09-01,STORE-6,PROD-45,Furniture,39.0,405.66,5,Rain
2027-09-02,STORE-28,PROD-200,Grocery,22.0,63.58,5,Snow
2027-09-03,STORE-7,PROD-73,Furniture,4.0,204.67,5,Extreme Heat
2027-09-04,STORE-48,PROD-91,Clothing,13.0,175.06,5,Snow
2027-09-05,STORE-48,PROD-84,Grocery,45.0,289.05,5,Extreme Heat
2027-09-06,STORE-24,PROD-173,Clothing,42.0,431.95,0,Extreme Heat
2027-09-07,STORE-9,PROD-131,Electronics,49.0,48.39,10,Rain
2027-09-08,STORE-36,PROD-125,Electronics,20.0,45.56,15,Snow
2027-09-09,STORE-4,PROD-199,Electronics,13.0,426.66,20,Rain
2027-09-10,STORE-38,PROD-189,Electronics,17.0,114.3,15,Snow
2027-09-11,STORE-36,PROD-115,Clothing,36.0,337.69,20,Extreme Heat
2027-09-12,STORE-36,PROD-21,Grocery,33.0,276.01,20,None
2027-09-13,STORE-22,PROD-98,Grocery,1.0,418.12,15,None
2027-09-14,STORE-43,PROD-158,Furniture,15.0,71.29,0,Snow
2027-09-15,STORE-8,PROD-74,Clothing,13.0,73.59,5,Snow
2027-09-16,STORE-27,PROD-119,Electronics,17.0,282.84,0,Rain
2027-09-17,STORE-23,PROD-162,Clothing,24.0,473.73,5,Extreme Heat
2027-09-18,STORE-43,PROD-38,Furniture,8.0,213.35,10,None
2027-09-19,STORE-49,PROD-43,Furniture,27.0,170.2,20,Rain
2027-09-20,STORE-28,PROD-164,Clothing,22.5,307.28,15,Snow
2027-09-21,STORE-47,PROD-87,Clothing,23.0,465.92,10,Extreme Heat
2027-09-22,STORE-4,PROD-108,Clothing,46.0,420.09,5,Rain
2027-09-23,STORE-19,PROD-162,Grocery,8.0,497.79,0,Rain
2027-09-24,STORE-39,PROD-157,Electronics,8.0,21.06,15,Snow
2027-09-25,STORE-20,PROD-147,Clothing,26.0,65.3,20,Extreme Heat
2027-09-26,STORE-23,PROD-104,Clothing,47.0,308.64,10,None
2027-09-27,STORE-7,PROD-19,Clothing,13.0,412.08,20,Rain
2027-09-28,STORE-37,PROD-21,Furniture,39.0,149.77,5,Snow
2027-09-29,STORE-33,PROD-42,Furniture,37.0,127.21,20,Rain
2027-09-30,STORE-14,PROD-88,Grocery,49.0,395.62,0,Snow
2027-10-01,STORE-10,PROD-59,Electronics,28.0,37.63,10,Snow
2027-10-02,STORE-43,PROD-81,Grocery,25.0,191.0,10,Snow
2027-10-03,STORE-31,PROD-82,Electronics,16.0,257.85,0,Extreme Heat
2027-10-04,STORE-15,PROD-168,Furniture,2.0,284.57,20,None
2027-10-05,STORE-7,PROD-75,Furniture,18.0,367.02,0,Extreme Heat
2027-10-06,STORE-23,PROD-182,Furniture,17.0,183.87,15,None
2027-10-07,STORE-36,PROD-69,Grocery,30.0,310.22,0,Snow
2027-10-08,STORE-24,PROD-155,Clothing,39.0,296.83,20,None
2027-10-09,STORE-8,PROD-166,Clothing,13.0,278.33,0,Extreme Heat
2027-10-10,STORE-49,PROD-102,Furniture,32.0,323.84,5,Rain
2027-10-11,STORE-18,PROD-70,Clothing,29.0,137.13,0,Extreme Heat
2027-10-12,STORE-37,PROD-114,Clothing,46.0,51.48,0,Extreme Heat
2027-10-13,STORE-15,PROD-200,Grocery,30.0,68.44,20,Extreme Heat
2027-10-14,STORE-28,PROD-93,Electronics,18.0,120.05,15,Extreme Heat
2027-10-15,STORE-36,PROD-192,Furniture,13.0,255.1,15,Extreme Heat
2027-10-16,STORE-50,PROD-151,Furniture,43.0,421.82,20,None
2027-10-17,STORE-40,PROD-134,Grocery,21.0,353.63,20,None
2027-10-18,STORE-40,PROD-116,Grocery,30.0,396.63,20,Rain
2027-10-19,STORE-44,PROD-106,Clothing,21.0,181.98,5,Extreme Heat
2027-10-20,STORE-42,PROD-43,Furniture,48.0,,10,Extreme Heat
2027-10-21,STORE-36,PROD-48,Electronics,17.0,202.9,0,Rain
2027-10-22,STORE-2,PROD-6,Grocery,40.0,104.02,20,Rain
2027-10-23,STORE-39,PROD-33,Electronics,19.0,40.0,20,Snow
2027-10-24,STORE-43,PROD-187,Electronics,15.0,299.55,20,Rain
2027-10-25,STORE-45,PROD-61,Furniture,9.0,494.72,15,Rain
2027-10-26,STORE-18,PROD-170,Furniture,10.0,91.75,20,Rain
2027-10-27,STORE-2,PROD-65,Grocery,44.0,32.88,0,Snow
2027-10-28,STORE-12,PROD-191,Furniture,31.0,391.97,20,None
2027-10-29,STORE-18,PROD-180,Furniture,23.0,133.77,0,Snow
2027-10-30,STORE-45,PROD-192,Furniture,30.0,416.53,5,None
2027-10-31,STORE-49,PROD-21,Electronics,33.0,354.93,10,Rain
2027-11-01,STORE-20,PROD-54,Grocery,9.0,473.38,15,Snow
2027-11-02,STORE-22,PROD-43,Clothing,47.0,210.37,0,Snow
2027-11-03,STORE-23,PROD-102,Electronics,1.0,334.37,5,None
2027-11-04,STORE-1,PROD-27,Furniture,44.0,237.78,10,Snow
2027-11-05,STORE-12,PROD-25,Electronics,35.0,318.99,10,Snow
2027-11-06,STORE-10,PROD-17,Furniture,11.0,230.3,10,Extreme Heat
2027-11-07,STORE-37,PROD-122,Furniture,34.0,102.43,0,None
2027-11-08,STORE-43,PROD-141,Electronics,16.0,258.87,5,Snow
2027-11-09,STORE-26,PROD-14,Grocery,9.0,269.01,20,Snow
2027-11-10,STORE-5,PROD-7,Furniture,32.0,407.2,5,Rain
